Order_ID,Fecha,Categoria,Producto,Codigo_Producto,Canal,Region,Precio_Unitario,Costo_Unitario,Descuento,Cantidad,Ventas,Cliente_ID
ORD-38870,2022-10-16,Tecnología,Webcam HD,PROD-113,Distribuidor,Norte,197.37,541.38,0.2,3,592.12,CLI-7858
ORD-53774,2023-03-17,Muebles,Archivador Metálico,PROD-333,Mayorista,Norte,134.36,341.11,0.0,2,268.72,CLI-8442
ORD-40559,2023-08-30,Muebles,Archivador Metálico,PROD-178,Distribuidor,Norte,332.69,512.98,0.1,5,1663.47,CLI-7790
ORD-25639,18/07/2024,Tecnología,Mouse Logitech,PROD-865,Distribuidor,Este,377.2,211.24,0.2,2,754.39,CLI-7533
ORD-53837,2024-06-23,Oficina,Papel A4,PROD-621,Online,Centro,9.03,17.78,0.05,3,27.09,CLI-6871
ORD-26850,2022-01-31,Oficina,Carpetas,PROD-607,Tienda Física,Oeste,$44.81,94.24,0.05,4,179.23,CLI-6574
ORD-96158,04-01-2024,Tecnología,Monitor LG,PROD-361,Distribuidor,Este,398.63,615.72,0.1,5,1993.15,CLI-6662
ORD-60364,2024-11-09,Muebles,Archivador Metálico,PROD-452,Online,Oeste,$262.68,413.51,0.05,4,1050.73,CLI-9657
ORD-71042,12/10/2022,Tecnología,Monitor LG,PROD-774,Tienda Física,Centro,343.3,981.45,0.05,2,686.59,CLI-2413
ORD-37425,08/02/2024,Oficina,Bolígrafos,PROD-944,Online,Norte,$13.34,30.37,0.15,4,53.38,CLI-5298
ORD-42521,05/05/2023,Oficina,Papel A4,PROD-839,Distribuidor,Centro,28.85,47.53,0.0,2,57.7,CLI-2795
ORD-88622,2023-10-01,Tecnología,Teclado Mecánico,PROD-148,Online,Este,303.51,822.83,0.05,3,910.52,CLI-5764
ORD-55813,2024-06-25,Muebles,Estantería,PROD-689,Online,Sur,568.71,654.59,0.2,4,2274.83,CLI-4251
ORD-45861,03/01/2024,Oficina,Papel A4,PROD-628,Tienda Física,Centro,54.34,69.17,0.15,4,217.36,CLI-5542
ORD-36283,2022-07-08,Tecnología,Webcam HD,PROD-135,Distribuidor,Centro,$509.08,530.74,0.2,2,1018.16,CLI-9387
ORD-33129,12/08/2022,Tecnología,Monitor LG,PROD-167,Distribuidor,Sur,$164.46,267.74,0.15,2,328.92,CLI-8770
ORD-93249,2024-03-21,Muebles,Estantería,PROD-164,Distribuidor,Este,383.9,600.81,0.1,5,1919.51,CLI-3152
ORD-17466,16/10/2024,Muebles,Escritorio Ejecutivo,PROD-342,Mayorista,Sur,312.44,643.31,0.0,4,1249.74,CLI-9666
ORD-30951,03/11/2024,Tecnología,Laptop Dell,PROD-858,Tienda Física,Sur,192.0,417.36,0.2,5,960.0,CLI-8125
ORD-54412,05-19-2022,Muebles,Archivador Metálico,PROD-123,Online,Sur,143.52,265.41,0.1,2,287.05,CLI-7849
ORD-16220,2023-07-30,Tecnología,Mouse Logitech,PROD-918,Tienda Física,Centro,415.3,655.94,0.2,3,1245.89,CLI-4060
ORD-12100,15/03/2023,Tecnología,Laptop Dell,PROD-660,Mayorista,Este,226.77,632.08,0.2,3,680.31,CLI-6546
ORD-44084,2024-03-02,Muebles,Escritorio Ejecutivo,PROD-131,Online,Oeste,240.08,535.91,0.15,5,1200.42,CLI-9304
ORD-86376,07-29-2023,Tecnología,Teclado Mecánico,PROD-395,Online,Este,284.14,245.61,0.2,5,1420.69,CLI-9064
ORD-73008,2024-04-15,Oficina,Grapadora,PROD-226,Tienda Física,Sur,78.36,105.75,0.0,2,156.71,CLI-9054
ORD-54368,2022-12-01,Oficina,Papel A4,PROD-221,Tienda Física,Sur,25.89,59.84,0.2,2,51.78,CLI-3865
ORD-47724,2024-06-17,Tecnología,Laptop Dell,PROD-240,Distribuidor,Sur,280.35,354.08,0.0,2,560.7,CLI-8505
ORD-39128,17/01/2023,Muebles,Silla Ergonómica,PROD-650,Mayorista,Sur,544.0,610.04,0.1,1,544.0,CLI-5070
ORD-56199,30/11/2022,Tecnología,Webcam HD,PROD-458,Mayorista,Oeste,302.48,850.52,0.0,4,1209.9,CLI-8875
ORD-73307,19/03/2022,Oficina,Grapadora,PROD-513,Tienda Física,Este,19.16,22.94,0.1,3,57.49,CLI-3617
ORD-28934,2022-03-13,Oficina,Bolígrafos,PROD-328,Mayorista,Este,40.81,77.84,0.2,3,122.42,CLI-6395
ORD-77704,02-12-2024,Tecnología,Teclado Mecánico,PROD-666,Distribuidor,Oeste,45.88,144.0,0.2,1,45.88,CLI-9552
ORD-54781,2022-08-23,Tecnología,Mouse Logitech,PROD-270,Mayorista,Norte,245.72,638.75,0.15,5,1228.59,CLI-1426
ORD-49091,03-07-2022,Muebles,Silla Ergonómica,PROD-218,Mayorista,Centro,153.12,343.35,0.15,4,612.49,CLI-7554
ORD-97474,2022-03-26,Muebles,Escritorio Ejecutivo,PROD-968,Tienda Física,Centro,880.66,432.0,,4,3522.66,CLI-5954
ORD-73579,2022-10-01,Oficina,Carpetas,PROD-896,Tienda Física,Este,$36.75,61.43,0.05,2,73.5,CLI-9079
ORD-80852,2022-06-15,Tecnología,Monitor LG,PROD-826,Mayorista,Este,467.42,480.33,0.2,3,1402.25,CLI-7317
ORD-89624,11-16-2023,Muebles,Silla Ergonómica,PROD-583,Online,Centro,125.52,611.0,0.15,4,502.06,CLI-9854
ORD-66059,12/04/2024,Oficina,Carpetas,PROD-370,Online,Oeste,$7.02,15.1,0.15,5,35.1,CLI-3599
ORD-86291,02/05/2022,Muebles,Estantería,PROD-786,Distribuidor,Sur,394.61,525.78,0.05,3,1183.83,CLI-7790
ORD-95508,04/05/2024,Oficina,Grapadora,PROD-990,Distribuidor,Norte,10.9,20.68,0.1,5,-54.48,CLI-2810
ORD-11906,2023-12-15,Tecnología,Teclado Mecánico,PROD-408,Mayorista,Norte,173.55,182.99,0.0,2,-347.1,CLI-2798
ORD-49469,2023-11-03,Tecnología,Teclado Mecánico,PROD-202,Online,Norte,181.42,657.07,0.1,5,907.11,CLI-2455
ORD-36532,21/11/2024,Oficina,Carpetas,PROD-934,Distribuidor,Este,2.6,7.61,0.05,2,5.21,CLI-2346
ORD-16981,17/07/2024,Tecnología,Laptop Dell,PROD-137,Online,Sur,135.07,362.06,0.15,5,675.37,CLI-7852
ORD-96582,2024-12-12,Oficina,Grapadora,PROD-463,Distribuidor,Oeste,34.08,75.38,0.15,3,102.25,CLI-3865
ORD-80872,2023-01-11,Oficina,Bolígrafos,PROD-714,Online,Oeste,16.32,41.82,0.05,5,81.61,CLI-2456
ORD-93434,2022-08-14,Tecnología,Monitor LG,PROD-452,Tienda Física,Centro,$681.02,606.81,0.15,1,681.02,CLI-2468
ORD-22196,2024-05-30,Oficina,Papel A4,PROD-218,Online,Oeste,31.95,62.83,0.05,4,127.8,CLI-3620
ORD-86867,23/12/2022,Tecnología,Laptop Dell,PROD-363,Distribuidor,Sur,103.44,210.59,0.0,2,206.88,CLI-8833
ORD-26655,2024-11-26,Oficina,Carpetas,PROD-842,Tienda Física,Oeste,22.59,60.48,0.15,4,90.37,CLI-3705
ORD-23874,08-21-2024,Tecnología,Monitor LG,PROD-129,Tienda Física,Este,72.06,200.93,0.0,3,216.17,CLI-4489
ORD-69174,07-09-2023,Muebles,Estantería,PROD-880,Distribuidor,Norte,1269.91,587.07,0.15,5,6349.53,CLI-2985
ORD-64403,2022-04-05,Oficina,Carpetas,PROD-763,Tienda Física,Centro,19.88,45.5,0.05,5,99.41,CLI-6662
ORD-21042,22/11/2023,Oficina,Carpetas,PROD-270,Mayorista,Sur,21.58,72.71,0.2,3,64.75,CLI-8798
ORD-32799,2023-03-31,Oficina,Grapadora,PROD-643,Distribuidor,Este,25.91,69.09,0.0,3,77.72,CLI-7421
ORD-82957,13/07/2023,Muebles,Mesa Reuniones,PROD-569,Mayorista,Norte,622.93,788.32,0.0,4,2491.71,CLI-6574
ORD-93205,2022-05-20,Tecnología,Webcam HD,PROD-868,Tienda Física,Sur,121.91,261.59,0.15,5,609.54,CLI-4253
ORD-11823,03-07-2022,Tecnología,Monitor LG,PROD-861,Distribuidor,Oeste,$268.85,683.65,0.1,3,806.56,CLI-8915
ORD-57655,2024-02-20,Oficina,Carpetas,PROD-728,Online,Sur,31.6,88.84,0.0,4,126.39,CLI-2413
ORD-88836,07-28-2022,Muebles,Mesa Reuniones,PROD-318,Mayorista,Centro,86.26,217.84,0.15,3,258.79,CLI-5485
ORD-33225,2022-11-03,Tecnología,Mouse Logitech,PROD-111,Distribuidor,Oeste,81.96,525.98,,4,327.86,CLI-6374
ORD-29466,2023-03-30,Tecnología,Laptop Dell,PROD-685,Distribuidor,Sur,478.17,634.08,0.2,1,478.17,CLI-6099
ORD-29132,06-28-2024,Tecnología,Laptop Dell,PROD-661,Distribuidor,Sur,361.2,273.86,0.1,3,1083.6,CLI-5668
ORD-67399,2023-08-15,Tecnología,Mouse Logitech,PROD-127,Distribuidor,Sur,210.99,613.95,0.05,4,843.97,CLI-1663
ORD-16535,2024-08-28,Muebles,Escritorio Ejecutivo,PROD-420,Mayorista,Norte,142.23,244.84,0.2,4,568.93,CLI-5298
ORD-64653,2023-05-08,Muebles,Mesa Reuniones,PROD-496,Mayorista,Sur,432.85,768.93,0.1,4,1731.39,CLI-5210
ORD-49231,2022-05-12,Tecnología,Monitor LG,PROD-450,Online,Norte,240.87,670.66,0.1,4,963.49,CLI-6200
ORD-68518,2024-07-30,Tecnología,Webcam HD,PROD-456,Online,Sur,$421.93,716.96,0.1,4,1687.72,CLI-1136
ORD-45903,2022-08-21,Muebles,Escritorio Ejecutivo,PROD-161,Tienda Física,Centro,458.59,667.8,0.0,1,458.59,CLI-5070
ORD-73873,26/11/2024,Tecnología,Laptop Dell,PROD-109,Tienda Física,Este,65.62,186.76,0.05,2,131.24,CLI-4122
ORD-20494,2024-05-24,Muebles,Estantería,PROD-198,Online,Oeste,365.59,348.68,0.1,4,1462.35,CLI-7852
ORD-39515,21/02/2024,Tecnología,Laptop Dell,PROD-238,Mayorista,Oeste,192.93,694.85,0.1,3,578.78,CLI-3705
ORD-56723,11/04/2024,Oficina,Papel A4,PROD-265,Tienda Física,Sur,9.59,14.09,0.05,2,19.17,CLI-4787
ORD-87988,20/07/2023,Muebles,Estantería,PROD-418,Online,Norte,229.41,337.31,0.05,4,917.65,CLI-2604
ORD-57461,22/04/2024,Muebles,Mesa Reuniones,PROD-233,Online,Oeste,227.35,174.02,0.2,3,682.04,CLI-2555
ORD-38079,2023-05-10,Tecnología,Teclado Mecánico,PROD-759,Mayorista,Oeste,605.98,688.34,0.2,1,605.98,CLI-2148
ORD-58131,20/06/2024,Oficina,Papel A4,PROD-419,Online,Oeste,$40.18,97.47,,2,80.37,CLI-8939
ORD-78944,2024-05-13,Muebles,Silla Ergonómica,PROD-919,Mayorista,Sur,409.79,354.22,0.15,2,819.58,CLI-8542
ORD-88771,2022-12-11,Oficina,Grapadora,PROD-798,Online,Centro,30.98,68.32,0.05,3,92.93,CLI-3458
ORD-92268,31/05/2022,Tecnología,Laptop Dell,PROD-847,Online,Oeste,$301.19,828.62,0.1,4,1204.77,CLI-9054
ORD-33294,2023-07-19,Oficina,Carpetas,PROD-198,Mayorista,Centro,76.91,97.44,0.1,5,384.53,CLI-9054
ORD-13827,2022-11-25,Tecnología,Monitor LG,PROD-120,Mayorista,Norte,$827.38,780.77,0.05,1,827.38,CLI-7697
ORD-97229,2024-09-08,Muebles,Mesa Reuniones,PROD-973,Online,Oeste,395.38,593.49,0.15,1,-395.38,CLI-8869
ORD-74899,2022-08-29,Oficina,Carpetas,PROD-335,Online,Este,$25.72,79.19,0.0,1,25.72,CLI-4193
ORD-12125,16/03/2022,Tecnología,Teclado Mecánico,PROD-645,Tienda Física,Centro,$246.57,581.8,0.2,2,493.14,CLI-7664
ORD-86235,06-09-2024,Muebles,Estantería,PROD-944,Distribuidor,Oeste,$258.50,574.92,0.2,3,775.5,CLI-4356
ORD-87356,2024-05-22,Muebles,Estantería,PROD-401,Distribuidor,Sur,468.52,602.7,0.05,5,2342.6,CLI-8312
ORD-18993,2023-06-02,Muebles,Silla Ergonómica,PROD-444,Tienda Física,Este,471.52,389.02,0.2,4,1886.08,CLI-4076
ORD-29605,20/05/2023,Tecnología,Mouse Logitech,PROD-378,Online,Este,182.1,189.58,0.05,5,910.5,CLI-2810
ORD-74289,2024-12-17,Tecnología,Monitor LG,PROD-718,Tienda Física,Oeste,374.21,909.04,0.05,4,1496.83,CLI-8240
ORD-22979,14/05/2022,Muebles,Silla Ergonómica,PROD-348,Tienda Física,Centro,207.37,269.1,0.05,1,207.37,CLI-5606
ORD-61604,04-25-2024,Oficina,Bolígrafos,PROD-635,Mayorista,Norte,28.7,51.6,0.15,4,114.81,CLI-2177
ORD-48175,2023-09-06,Oficina,Papel A4,PROD-289,Tienda Física,Centro,12.25,22.88,0.15,1,12.25,CLI-7279
ORD-63070,25/12/2024,Oficina,Grapadora,PROD-537,Tienda Física,Sur,$36.32,46.33,0.15,5,181.61,CLI-2421
ORD-23990,08/04/2023,Muebles,Estantería,PROD-841,Mayorista,Sur,438.52,587.3,0.15,3,1315.56,CLI-1101
ORD-37264,01-26-2023,Oficina,Papel A4,PROD-296,Online,Sur,8.75,30.19,0.2,3,26.26,CLI-5058
ORD-85287,2024-10-03,Tecnología,Teclado Mecánico,PROD-945,Distribuidor,Norte,125.88,140.28,0.0,3,377.63,CLI-8722
ORD-97311,15/09/2022,Muebles,Archivador Metálico,PROD-486,Online,Norte,207.67,568.8,0.15,1,207.67,CLI-8722
ORD-93194,2023-07-12,Oficina,Papel A4,PROD-456,Tienda Física,Norte,40.98,77.34,0.0,3,122.93,CLI-9351
ORD-76548,2023-03-19,Muebles,Archivador Metálico,PROD-677,Online,Oeste,342.2,204.73,0.1,2,684.39,CLI-3148
ORD-10398,12-24-2023,Muebles,Silla Ergonómica,PROD-999,Tienda Física,Oeste,412.26,531.17,0.0,2,824.52,CLI-8778
ORD-56412,17/05/2024,Oficina,Grapadora,PROD-355,Mayorista,Centro,$13.17,15.27,0.15,1,13.17,CLI-9074
ORD-89192,09/10/2022,Oficina,Grapadora,PROD-892,Online,Este,16.84,41.79,0.05,4,67.37,CLI-9447
ORD-62604,2023-09-01,Muebles,Mesa Reuniones,PROD-917,Online,Sur,219.64,401.55,0.2,2,439.28,CLI-8442
ORD-13452,10-14-2024,Oficina,Grapadora,PROD-382,Tienda Física,Sur,46.29,58.03,,3,138.87,CLI-3131
ORD-27991,2023-07-18,Tecnología,Mouse Logitech,PROD-118,Online,Este,304.02,537.07,0.05,4,1216.09,CLI-2413
ORD-75716,2023-05-12,Oficina,Carpetas,PROD-844,Distribuidor,Centro,35.01,60.04,0.0,1,-35.01,CLI-7421
ORD-22426,04-13-2023,Muebles,Estantería,PROD-113,Mayorista,Este,$175.11,461.73,0.1,5,875.54,CLI-1847
ORD-26692,02/10/2023,Muebles,Silla Ergonómica,PROD-673,Distribuidor,Oeste,205.46,621.79,0.15,3,616.37,CLI-3845
ORD-25623,13/12/2023,Tecnología,Webcam HD,PROD-199,Tienda Física,Oeste,247.54,562.0,0.15,2,495.08,CLI-8055
ORD-38198,2023-02-28,Muebles,Archivador Metálico,PROD-477,Tienda Física,Norte,$101.27,285.84,0.1,3,303.82,CLI-3747
ORD-84237,2024-11-13,Oficina,Carpetas,PROD-984,Online,Este,30.5,78.68,0.05,3,91.51,CLI-1618
ORD-37579,2024-07-05,Oficina,Calculadora,PROD-382,Online,Sur,79.57,49.73,0.1,5,397.83,CLI-7109
ORD-77910,2022-01-28,Oficina,Carpetas,PROD-173,Tienda Física,Oeste,12.31,32.01,0.1,3,36.93,CLI-2419
ORD-13397,2022-11-05,Tecnología,Laptop Dell,PROD-367,Tienda Física,Este,121.47,631.17,0.05,2,242.94,CLI-8215
ORD-19644,2023-01-11,Muebles,Mesa Reuniones,PROD-174,Mayorista,Este,$85.99,231.87,0.1,1,85.99,CLI-9268
ORD-60842,2024-10-30,Tecnología,Teclado Mecánico,PROD-625,Tienda Física,Sur,211.58,348.09,0.05,3,634.73,CLI-3360
ORD-12296,2024-12-19,Tecnología,Webcam HD,PROD-199,Online,Este,$373.75,480.54,0.15,3,1121.24,CLI-5485
ORD-34107,2024-10-31,Oficina,Papel A4,PROD-434,Tienda Física,Este,81.69,69.09,0.1,5,408.45,CLI-8496
ORD-64915,2023-05-08,Tecnología,Monitor LG,PROD-772,Tienda Física,Este,$247.13,444.06,0.1,3,741.38,CLI-1426
ORD-19742,21/01/2023,Tecnología,Monitor LG,PROD-347,Mayorista,Centro,$288.89,574.52,0.0,4,-1155.55,CLI-3599
ORD-31151,2024-07-03,Muebles,Archivador Metálico,PROD-955,Distribuidor,Centro,556.1,683.53,0.05,1,556.1,CLI-7948
ORD-85430,11-06-2023,Oficina,Calculadora,PROD-602,Mayorista,Norte,10.94,14.58,0.1,2,21.87,CLI-9959
ORD-27769,2023-05-12,Oficina,Calculadora,PROD-736,Mayorista,Oeste,11.91,21.09,0.2,4,47.63,CLI-9738
ORD-86094,11-21-2023,Tecnología,Webcam HD,PROD-719,Tienda Física,Este,153.86,557.33,0.15,5,769.29,CLI-8439
ORD-61962,2024-12-19,Tecnología,Teclado Mecánico,PROD-604,Mayorista,Este,$635.98,941.71,0.0,1,635.98,CLI-7548
ORD-49209,2023-03-02,Oficina,Grapadora,PROD-594,Distribuidor,Este,$35.65,75.84,0.2,2,71.29,CLI-9503
ORD-77864,2022-04-18,Tecnología,Mouse Logitech,PROD-470,Online,Sur,320.94,287.75,0.0,1,320.94,CLI-2809
ORD-23809,05-20-2023,Oficina,Carpetas,PROD-282,Distribuidor,Sur,$47.06,49.37,0.1,1,47.06,CLI-5427
ORD-50548,2023-08-03,Muebles,Silla Ergonómica,PROD-192,Tienda Física,Este,185.84,440.77,0.1,4,743.35,CLI-2507
ORD-45924,2023-08-18,Muebles,Silla Ergonómica,PROD-339,Online,Centro,985.38,739.65,0.1,2,-1970.76,CLI-4366
ORD-70837,2022-03-18,Oficina,Papel A4,PROD-249,Online,Sur,$15.27,26.15,0.0,3,45.81,CLI-9197
ORD-58248,2022-11-05,Tecnología,Laptop Dell,PROD-899,Distribuidor,Este,$143.81,709.88,0.05,4,575.25,CLI-8008
ORD-97235,2024-07-08,Oficina,Grapadora,PROD-337,Mayorista,Norte,239.51,59.32,0.2,1,239.51,CLI-9801
ORD-93123,2022-09-27,Muebles,Escritorio Ejecutivo,PROD-253,Distribuidor,Este,$166.60,396.12,0.0,5,833.01,CLI-7012
ORD-70818,21/04/2022,Muebles,Silla Ergonómica,PROD-362,Online,Centro,254.0,612.31,0.1,5,1269.99,CLI-6643
ORD-29646,2024-09-20,Tecnología,Laptop Dell,PROD-250,Distribuidor,Centro,730.8,565.42,0.0,1,730.8,CLI-9372
ORD-87141,2023-07-09,Tecnología,Laptop Dell,PROD-807,Mayorista,Centro,726.29,367.86,0.15,1,726.29,CLI-7327
ORD-99721,2023-01-09,Oficina,Bolígrafos,PROD-681,Mayorista,Norte,$13.42,32.39,0.1,5,67.08,CLI-9567
ORD-41638,03/12/2023,Muebles,Silla Ergonómica,PROD-716,Distribuidor,Oeste,199.17,419.37,0.0,4,796.68,CLI-7038
ORD-81342,2022-01-27,Tecnología,Mouse Logitech,PROD-781,Online,Sur,235.43,750.6,0.0,5,1177.16,CLI-2829
ORD-54952,25/07/2024,Muebles,Mesa Reuniones,PROD-136,Distribuidor,Este,380.66,594.84,0.0,4,1522.65,CLI-7554
ORD-19349,01-06-2023,Tecnología,Webcam HD,PROD-103,Mayorista,Este,409.88,730.49,0.1,2,819.75,CLI-2798
ORD-65224,03/11/2022,Tecnología,Webcam HD,PROD-174,Distribuidor,Norte,66.84,357.75,0.1,5,334.18,CLI-7012
ORD-74123,18/11/2024,Tecnología,Monitor LG,PROD-537,Tienda Física,Este,514.34,480.54,0.1,1,514.34,CLI-6308
ORD-65309,2023-12-28,Oficina,Calculadora,PROD-344,Mayorista,Oeste,$15.75,44.44,0.2,3,47.26,CLI-7800
ORD-62048,10/04/2024,Oficina,Grapadora,PROD-673,Mayorista,Centro,$54.25,54.82,0.15,1,54.25,CLI-3148
ORD-63247,2022-02-06,Muebles,Estantería,PROD-461,Online,Norte,$507.32,745.32,0.05,1,507.32,CLI-9632
ORD-71738,2022-04-20,Tecnología,Webcam HD,PROD-736,Distribuidor,Sur,213.48,694.83,0.05,4,853.91,CLI-8215
ORD-17813,20/07/2024,Muebles,Silla Ergonómica,PROD-549,Mayorista,Centro,1047.55,421.0,0.15,5,5237.73,CLI-3620
ORD-42610,2022-12-25,Tecnología,Webcam HD,PROD-121,Mayorista,Este,$259.39,738.77,0.2,1,259.39,CLI-3138
ORD-69402,30/06/2023,Muebles,Silla Ergonómica,PROD-534,Distribuidor,Centro,188.87,253.46,0.0,2,377.74,CLI-8512
ORD-59934,2022-05-10,Tecnología,Mouse Logitech,PROD-540,Mayorista,Oeste,$160.26,222.34,0.15,4,641.05,CLI-2900
ORD-99461,2022-07-27,Tecnología,Teclado Mecánico,PROD-641,Online,Oeste,$218.51,298.14,0.0,2,437.02,CLI-4193
ORD-87487,11/09/2024,Oficina,Papel A4,PROD-494,Mayorista,Norte,42.96,68.78,0.05,1,42.96,CLI-2940
ORD-92617,2023-04-04,Tecnología,Webcam HD,PROD-817,Online,Norte,295.56,785.93,0.2,4,1182.24,CLI-9197
ORD-80197,2024-02-14,Tecnología,Monitor LG,PROD-840,Distribuidor,Este,153.18,354.78,0.0,2,306.37,CLI-5701
ORD-17468,05/04/2022,Oficina,Papel A4,PROD-818,Mayorista,Este,27.88,65.97,0.2,4,111.53,CLI-9070
ORD-94283,2022-09-24,Oficina,Carpetas,PROD-870,Distribuidor,Este,26.17,32.85,0.2,2,52.34,CLI-8930
ORD-25978,2022-09-24,Muebles,Silla Ergonómica,PROD-300,Mayorista,Norte,294.37,397.87,0.05,5,1471.87,CLI-9657
ORD-99516,26/08/2022,Tecnología,Mouse Logitech,PROD-948,Mayorista,Norte,705.34,601.31,0.0,4,2821.35,CLI-4616
ORD-14741,06-03-2023,Tecnología,Laptop Dell,PROD-455,Tienda Física,Oeste,1059.15,893.69,0.05,3,3177.46,CLI-4436
ORD-73362,2023-09-07,Muebles,Silla Ergonómica,PROD-767,Mayorista,Centro,198.62,609.79,0.1,1,198.62,CLI-7326
ORD-41764,2024-06-14,Tecnología,Laptop Dell,PROD-413,Tienda Física,Oeste,$240.71,135.31,0.05,3,-722.12,CLI-6560
ORD-42013,01/09/2022,Oficina,Calculadora,PROD-462,Mayorista,Sur,$21.92,34.6,0.0,2,43.84,CLI-3154
ORD-47070,16/08/2022,Muebles,Silla Ergonómica,PROD-389,Mayorista,Sur,$154.55,242.55,0.0,3,463.66,CLI-9136
ORD-41945,19/09/2023,Tecnología,Mouse Logitech,PROD-648,Mayorista,Oeste,847.6,784.97,0.0,2,1695.2,CLI-5623
ORD-72609,11-24-2022,Oficina,Papel A4,PROD-140,Mayorista,Norte,13.24,42.09,0.05,2,26.48,CLI-9666
ORD-84952,27/07/2022,Oficina,Papel A4,PROD-315,Mayorista,Oeste,56.22,82.71,0.15,1,56.22,CLI-3420
ORD-42195,2024-10-24,Tecnología,Teclado Mecánico,PROD-697,Distribuidor,Sur,356.12,393.43,0.1,4,1424.49,CLI-7524
ORD-78093,11-05-2022,Tecnología,Monitor LG,PROD-179,Online,Oeste,141.53,680.4,0.2,1,141.53,CLI-2333
ORD-50856,18/09/2023,Tecnología,Mouse Logitech,PROD-814,Tienda Física,Este,$174.13,171.28,0.0,5,870.66,CLI-5914
ORD-32410,2022-03-25,Muebles,Mesa Reuniones,PROD-151,Tienda Física,Sur,419.13,739.64,,3,1257.4,CLI-1059
ORD-28344,2023-07-16,Tecnología,Teclado Mecánico,PROD-858,Tienda Física,Norte,430.09,763.66,0.2,1,430.09,CLI-2062
ORD-22847,2024-02-24,Tecnología,Webcam HD,PROD-535,Distribuidor,Sur,$100.66,187.92,0.05,3,301.99,CLI-6377
ORD-51675,01-01-2024,Tecnología,Laptop Dell,PROD-708,Tienda Física,Norte,255.45,690.78,0.1,4,1021.8,CLI-6202
ORD-60916,10-28-2022,Muebles,Escritorio Ejecutivo,PROD-880,Online,Este,125.97,359.39,0.05,5,629.84,CLI-2145
ORD-96922,30/03/2023,Tecnología,Monitor LG,PROD-536,Distribuidor,Centro,401.61,610.21,0.2,2,803.22,CLI-2745
ORD-56587,2023-07-02,Tecnología,Mouse Logitech,PROD-992,Mayorista,Oeste,287.14,499.16,0.0,3,861.41,CLI-5396
ORD-99369,2024-01-15,Tecnología,Mouse Logitech,PROD-852,Distribuidor,Centro,$88.30,334.67,0.1,3,264.91,CLI-5442
ORD-90346,2022-03-10,Muebles,Mesa Reuniones,PROD-166,Tienda Física,Norte,313.5,678.47,0.1,5,1567.52,CLI-7986
ORD-19295,21/02/2023,Oficina,Papel A4,PROD-717,Distribuidor,Centro,$9.95,18.94,0.15,3,29.84,CLI-8542
ORD-16729,03-14-2022,Tecnología,Monitor LG,PROD-234,Tienda Física,Centro,254.58,500.96,0.0,5,1272.9,CLI-9418
ORD-14930,2022-07-25,Oficina,Carpetas,PROD-396,Online,Este,81.23,89.22,0.1,2,162.46,CLI-1455
ORD-49116,2024-06-18,Muebles,Mesa Reuniones,PROD-352,Tienda Física,Centro,$734.40,500.32,0.15,3,2203.2,CLI-4461
ORD-36177,03-23-2023,Oficina,Grapadora,PROD-917,Tienda Física,Este,31.46,61.13,0.0,4,-125.86,CLI-8312
ORD-21690,03/11/2023,Muebles,Escritorio Ejecutivo,PROD-751,Distribuidor,Sur,$104.33,373.91,,5,521.63,CLI-2940
ORD-32052,2024-11-21,Tecnología,Webcam HD,PROD-615,Online,Este,104.66,340.35,0.05,1,104.66,CLI-8584
ORD-25663,2022-12-16,Muebles,Silla Ergonómica,PROD-543,Distribuidor,Sur,140.3,225.25,0.15,2,280.61,CLI-4305
ORD-19427,17/03/2024,Muebles,Archivador Metálico,PROD-891,Distribuidor,Centro,517.12,524.71,0.1,3,1551.36,CLI-4994
ORD-54129,05/09/2022,Tecnología,Webcam HD,PROD-853,Online,Centro,293.08,771.78,0.0,1,293.08,CLI-7548
ORD-76377,08-31-2024,Oficina,Bolígrafos,PROD-272,Distribuidor,Centro,$29.65,48.28,0.15,5,148.25,CLI-6387
ORD-73192,19/06/2023,Muebles,Estantería,PROD-306,Mayorista,Norte,209.55,316.35,0.1,5,1047.74,CLI-1534
ORD-30983,2023-04-22,Oficina,Papel A4,PROD-781,Mayorista,Oeste,$123.83,92.71,0.0,5,619.14,CLI-4496
ORD-21259,30/10/2023,Muebles,Silla Ergonómica,PROD-664,Distribuidor,Norte,266.7,346.84,0.1,1,266.7,CLI-2657
ORD-85935,31/05/2023,Oficina,Papel A4,PROD-933,Tienda Física,Sur,40.63,77.51,0.1,5,203.13,CLI-7948
ORD-86908,10/09/2024,Tecnología,Laptop Dell,PROD-991,Mayorista,Este,287.14,417.07,0.15,4,1148.57,CLI-2611
ORD-65260,2024-03-07,Tecnología,Laptop Dell,PROD-598,Distribuidor,Oeste,334.02,649.97,0.2,4,1336.06,CLI-3280
ORD-32701,10/04/2024,Oficina,Calculadora,PROD-658,Tienda Física,Norte,51.75,58.71,0.05,2,103.5,CLI-8505
ORD-53029,2023-08-09,Oficina,Bolígrafos,PROD-300,Mayorista,Norte,65.34,35.19,0.0,4,261.35,CLI-8722
ORD-41018,2023-03-28,Muebles,Silla Ergonómica,PROD-475,Tienda Física,Sur,284.41,661.71,0.0,1,284.41,
ORD-57252,28/05/2022,Muebles,Archivador Metálico,PROD-546,Tienda Física,Sur,1422.8,581.97,0.15,2,2845.59,CLI-5819
